Category Name,Category Bid No,Doc ID
Beach Mixer,—,9655524
"Automated cell counter,Camera.5,The datastores,Display,Warranty 2 year",—,9672082
"1U Rack or Higher 64 GB RDIMM 5600MT s Dual Rank,1U Rack or Higher 128 GB RDIMM 5600MT s Dual Rank,",—,9645362
"9040M26F62 DEMISTER COALESCER AND MIST ELIMINATOR PAD ITEM 10 OF RFQ SAP CODE 3199983932,ITEM 20 OF",—,9637150
9040M26F59 COMPLETE ASSEMBALY EVAPORATOR-I OBSG ITEM 10 OF RFQ SAP CODE 1391800168,—,9633005
"NQ Diamond Impregnated High Performance Reamer Shell,BQ Diamond Impregnated High Performance Reamer",—,9628487
ION Chamber based Area Monitor as per specification,—,9672393
GASKET / 520.06. 002-09,—,9666621
"GASKET / 172.91. 512,GASKET / 172.91. 512-01,GASKET / 172.91. 512-02",—,9666541
PRMM267029 CHLORINATOR SPARES,—,9719897
PRMM267028 MAGNETIC PICKUP SENS,—,9719167
Cyfluthrin Wettable Powder (WP) (V2) Conforming to IS 14158,—,9700661
Handheld XRF analyzers,—,9718625
"49 A 201,49 A 202,49 A 301,49 A 302,49 A 501",—,9694865
Activated Clotting Time Analyzer,—,9657482
DRIVER'S SEAT / 172.65SP-5,—,9553388
DRIVER'S SEAT / 188.65SP-2,—,9553249
Check Rail Bracket (SCR562) of 1 in 9 Ballastless SCO (TD 4.5m),—,9705402
"1600015137- HT HEX CAP SCREW WITH HT WASHER,1600015153- HT HEX BLT M12X1.5 Inch L W NYLOCK NUT and",—,9698844
FUSE CP-15 UKHLZ 30V / TY: 16.522. 001-82(CP-15),—,9670044
"NOZZLE ASSY / 172.85. 024CBCB,REAR VALVE ASSY / 432.85. 013CBCB",—,9666724
"1600853576- HEX BOLT M20X1.5X145, Part No. 11063998097,1600557592- HEX NUT M8 IS1364P3-8-SS8451S2-Y",—,9647727
Cloth Dryer Stand,—,9483455
Heat exchanger gasket,—,9660654
M8660136130 MOTR 1SQL6.6KV: 160KW: 6P: B3(HF MNTD) TEFC,—,9603239
M1129110126 OIL-XYMR/SWGR: IS: 335/IEC: 296: HV GR-PRFIN,—,9497503
Spirometer with DLCO Machine,—,9720412
"EP7169D 18CR000C0225 CARTRIDGE TYPE NON RETURN VALVE BM00534 BM00535,EP7169D 18CR000C0227 CARTRIDGE",—,9503444
"RECONDITIONING OF DEAERATOR & BLOWDOWN LINES FOR 12TPH BOILER- as per item# 2 of attached spec,RECO",—,9694110
IGES for DVC Koderma,—,9685358
"NOZZLE ASSEMBLY, TAG NO: 21-CN-707 - 3399010862",—,9703964
700076223 Procurement of Self-Propelled Articulated Boom Lifter for EMD-NTPC Sipat.,—,9550984
"Inert Ceramic Balls 6MM for reactors,Inert Ceramic Balls 3MM for reactors,Inert Ceramic Balls 13MM",—,9689642
"FGRSD SS STIFFENER PLATE,FGRSD SS RETAINER PLATE RECTANGULAR,FGRSD SS RETAINER PLATE CURVED",—,9576919
CAM Contactor for MCH/RS3/RS9,—,9421926
POLYOL GRADE I,—,9727823
"100275082_ 10_ M0155946925_ SHEET: PL, GI SHEET, 0.80MM, CL 275-IS 277",—,9662133
Pkg2 Emergency Pump Sipat,—,9576649
"50416001C1 UNIFIED SSINLAY,50416001C2 UNIFIED SSINLAY",—,9734025
"6660640032 - Schedule-1 - CONSTANT LEVEL OILER,6660640042 - Schedule-2 - CONSTANT LEVEL OILER,66606",—,9690838
"Binder Clips (V3) Conforming to IS 8231,Electronic Calculator (V2),Dak Pad (V3),Correspondence Enve",—,9712421
"Relay testing at KRS,Energy Meter calibration at KRS,Relay testing at MRS,Energy Meter calibration",—,9731396
"ELECTRONICS METER REGISTER PESO APPROVED,SPLY AND INSTLN OF LOAD ARM TOP LOADING,DIGITAL CONTROL VA",—,9699141
"SUPPLY OF 450 SCMH DCU,SUPPLY OF 1000 SCMH DCU",—,9583065
RINA Grade AH36 for High Tensile Steel Plates,—,9743645
"Television (V3),Multimedia Projector (MMP)",—,9741138
"Procurement of Spare inverter (3125 kW) , Sineng Electric Make for NGEL Nokhla Solar Station",—,9418664
"RFQ ITEM NO.10,RFQ ITEM NO.20,RFQ ITEM NO.30,RFQ ITEM NO.40,RFQ ITEM NO.50,RFQ ITEM NO.60,RFQ ITEM",—,9698514
"M4726990802,M4726990784,M4726990805,M4726990786,M4726990801,M4726990765,M4726990766,M4726990777,M47",—,9739903
"Suppy of complete CCTV system excluding Cameras,WP Fixed Perimeter 5MP IP Indoor outdoor Cameras,WP",—,9689428
PLC based fire alarm system,—,9670693
"9M119.02. 01.015F Support,9M119.02. 01.008F Front Cover",—,9648521
"40 watts LED light well glass with driver unit,70 watts LED Well Glass fittings",—,9657665
3 YEARS ARC-BEARING ISOLATORS,—,9656281
Portable X - Ray Machine (V2),—,9739185
"High End Desktop Computer,High End Desktop Computer",—,9792068
"A4 Paper Century 75 gsm,Brown Paper Cover Roll,Calculator Citizen,Cash Book Long Size 02 Quare,Char",—,9708955
"Design, Manufacture and supply of Complete I. D. , O. D Trimming Tool as per BHEL's specifications,",—,9696010
Stole / Scarf / Dupatta (Handloom),—,9794351
"Fogging Machine (V2) as per IS 14855 (Part 1),Fogging Machine (V2) as per IS 14855 (Part 1),High Pr",—,9740944
"Supply, Installation & Commissioning of Variable Refrigerant Flow (VRF) based AC System",—,9698212
"SEAL KIT, 00024-C-0214, 16299",—,9552808
High Alumina Elongated Nozzle,—,9734399
Retrofitting of 420 kV Pantograph Isolator,—,9515770
SURVEILLANCE PTZ CAMERA,—,9745752
Automatic Cordless Nut runner 150-1100Nm,—,9745340
"Mini-Fogger KB-200,Case-Pack (40 Cyl) x Butane Gas",—,9745156
"Power backup system 2.5 KVA with output of 48V,Power strong and generating cubes with capacity of 1",—,9739988
"Digital Hand-held VHF Transceiver as per MHA QR,Digital Hand-held VHF Transceiver as per MHA QR,Dig",—,9739804
Safety Glass for Road Transport Marked to IS 2553 (Part 2),—,9739475
Manufacture and supply of Gear Forging to P/No. 116FD51255,—,9737047
Window AC and Stablizer with installation at site with window space,—,9733823
1 - M8272995753 - 100279543,—,9725253
"Laser line Projector SET,Digital spirit level with inclinometer,Digital measuring Pole,Digital lase",—,9712133
SLEEVE ASSY / 185.91. 029CBCB,—,9695191
"Computer Table (V3),Revolving Chair (V5),Metal Storage Cabinet,Steel Almirah / Cabinets (V4),Chair",—,9692683
"8187155703,8187155563,8187155683,8116106533,8187157653,8187154223,8187156263,8187156253,8187154113,",—,9673282
Procurement of spares for M/s. Messring equipment for APSL,—,9670224
Continuous Cardiac Output Monitor,—,9643570
"Revolving Chair (V5),Waiting Area / Airport Terminal / Public Place / Reception area Chair or Seat",—,9552924
"Cloth Dryer Stand,Ironing Table (for Domestic use)",—,9552570
"Table Lamps - Handicraft,Domestic Clothing Irons (Electric Iron) Conforming to IS 366 (V2),Wall Clo",—,9551735
Toaster,—,9543186
"Anti Fatigue Mat,door mats,Hand Knotted Silk Carpet (V2) Conforming to IS 14566",—,9542503
Cisco Video Conference End Point,—,9512463
4203082779-POWER PACK & VALVE STAND RRU480 ROBOT,—,9795321
"SPERM PREPARATION MEDIA (SINGLE STEP IVF MEDIA),45% DENSITY GRADIENT SPERM PREPARATION MEDIA,90% DE",—,9794431
Supply of Ribbon Cartridge for LIPI 6805L Printer (70 nos. ),—,9789073
"MOULD BOX (6X6X0.5 MTR) WITH CROSS BAR.,MOULD BOX (6X6X0.5 MTR) WITHOUT CROSS BAR",—,9751350
Electrophysiology system,—,9672964
"Blood Collection Tube,Blood Collection Needles (V2),Blood Collection Needles (V2)",—,9580481
Alcohol Based Hand Sanitizer,—,9554024
"Internal Quality Control Trilevel(12x5) Immunoassay plus control for tests Total T3, Total T4, TSH,",—,9612286
SUCTION PUMP FOR OVUM PICK UP IN ANIMALS,—,9670170
GDDR7 RTX GPU,—,9706935
Surface Coating & Protective Finishing Framework For Multi-Zonal Civic Infrastructure Systems,—,9719756
"Executive Table (V4),Chair for General Purpose,Revolving Chair (V5),Steel Almirah / Cabinets (V4),M",—,9672924
PLAIN GLASS PANES OF 4MM THICKSize (4' x 2') supply of plainglass panes common of size 1220 mm x 61,—,9704300
"Supply 1,Supply 2,Supply 3,Supply 4,Supply 5,Supply 6,Supply 7,Supply 8,Supply 9,Supply 10,Supply 1",—,9713036
"Chlorhexidine Gluconate concentrate,Tab Doxophylline 400 mg,Tab Diphenylhydantoin sodium 50mg,Inj C",—,9707045
HARDNER FOR ESTER CURED ALKALINE PHENOLIC RESIN (TWO PART NO-BAKE) FOR MANUFACTURE OF MOLDS AND COR,—,9740734
Self Sealing Transparent Polythene Bag Size-60 x 60 cm. thickness 150 Micron (min),—,9740463
Visible & UV Range Spectrometers,—,9689804
"74.30.04.240.5,74.30.05.075.5,74.30.05.015.5,74.30.05.112.5,74.30.05.049.5,74.30.05.031.5,74.30.05.",—,9740173
"Laptop or Desktop with Mine software,RF Network Infrastructure,IOT enabled Mines Model Nipun or NMM",—,9579006
STEEL PLATE. GRADE: C-45 AS PER IS: 1570. SIZE: 45MM X 1000MM X 2000MM.,—,9740645
"FP9760395010 Vertical wet pit turbine type CW Pump,FP9760395509 SHAFT SLEEVES,FP9760395517 Set of l",—,9638642
"EJ7510D-225L71698-M00,EJ7510D-225L71839-M00,EJ7510D-225L71957-M00,EJ7510D-225L71982-M00,EJ7510D-225",—,9404899
File Flapper,—,9634353
Poly Aluminium Chloride Powder conforming to IS 15573,—,9691699
"ANGLE CUTTER BLADE 14 INCH,ANGLE CUTTER BLADE 4 INCH,ANGLE GRINDER DISC 4 INCH,WELDING ROD 10 NO,WE",—,9702014
"logsheet Register,Stoppage Register,Max - Min Register,Message Register,Energy Account Register,Ins",—,9734310
"Conference Speakerphone without Bluetooth,Video Conferencing Camera / Web Camera (V2),Video Confere",—,9723637
"ECG Gel 250 ml,Tab Lorazepam,Tab Renitidine 150 mg,Hand Wash,Inj Lorazepam,Hub Cutter,Inj Dopamin,F",—,9717011
"Above knee prosthesis kit,Fiber glass bandage,Sach foot left,Sach foot right,Oscillator Machine,L S",—,9713885
"METAL BONDED DIAMOND GRINDING WHEEL FOR FINISHING ON DIAMETER,METAL BONDED DIAMOND GRINDING WHEEL F",—,9734534
"Suction Catheters (V2),Suction Catheters (V2),Suction Catheters (V2),Suction Catheters (V2),Suction",—,9714399
"2 inch Alloy 20 ball Valve sulphuric,80NB flange Alloy 20 Valve,50 NB Flange Alloy 20 Vave,25NB Fla",—,9719864
CABLE WIRE NO. 2 TO DRG. NO. 6413401-REG. HELUCABLE PVC SINGLE CORE LIYV (TINNED COPPER CONDUCTOR),—,9740211
"ET7385D-1003212A,ET7385D-1016502,ET7385D-1017049,ET7385D-1017584A,ET7385D-1019951,ET7385D-1020628,E",—,9558864
"A,B,C,D,E,F,G,H,J,K,L,M,N,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AE,AF",—,9535673
"Nitrogen, Compressed Gas and Liquid conforming to IS 1747",—,9725717
"2098747 DRIVE PULLEY ASSLY, B/MIX, PD-SP-1129, R-1,2098748 TAIL PULLEY ASSLY, B/MIX, PD-SP-1128, R-",—,9737083
Hand Held Redio DMR Set Model R7 Operaing in 403-527 MHz with Spare battery,—,9712194
"LAMTD TLTR HOOK, SLG YRD CRN, PD-SMS2-5118",—,9737405
"METALLIC EXPANSION JOINT (BELLOWS) DN1400,METALLIC EXPANSION JOINT (BELLOWS) DN1800,METALLIC EXPANS",—,9727937
"Chair for General Purpose,Steel Almirah / Cabinets (V4),Revolving Chair (V5),Composite Office Table",—,9724449
"Supply of 03 Nos. 400kV, 125MVAR Reactor",—,9605578
"NGFW Firewall with Analytic, Reporting and Management solution,WAF Appliance,48x1/10G RJ45 Switch w",—,9690482
"802090,1860181,1801383,1860216,1860160,1860163,1860169,1711140,1860157,1624672,1630237,1860184,2450",—,9707185
Fume Exhaust System with Scrubber or Fume Hood with Scrubber,—,9706984
Steel Almirah for Student Hostel,—,9706961
PoE Switches and Non PoE Switches,—,9705551
MUV (Muilty Utility Vehicle) - Petrol Hybrid,—,9522426
Supply & fixing of LED sign board with Power LED outdoor type i/c Modification of signboards,—,9705697
HCN Generating Cartridge,—,9707521
U-tubes bundle for Propane Vaporizer,—,9707275
MANDREL EXPANSION SLEEVE,—,9706796
FUR. INNER ROLL BEAR. BLOCK-110 DIA SHAFT,—,9706480
TURBOL 68,—,9702638
"Laboratory Grinding Mill,Funnel shaker,Spot Extractor,Laboratory Suction pump for filtration,Multi",—,9686641
"75-Inch Interactive Flat Panel (IFPD) with OPS & Mobile Floor Stand,Podium for Conference Room,Mult",—,9706970
"Recombinant Human IL-2,Recombinant Human IL-5,Recombinant Human IL-6",—,9706629
Air Release Value Tester,—,9705573
MIDAS Software Bundle,—,9575257
"T7 ENDONUCLEASE,T7 ENDONUCLEASE I,Q5 HOT START,Q5 HOT START HIGH FIDELITY DNA POLYMERASE,PHUSION",—,9707068
PROCUREMENT OF TABLET,—,9707049
"FLANGE MOUNTED AIR CYLINDER WITH BORE DIA_350MM STROKE_1710MM AS PER SPECIFICATION GDRS_001 09,FLAN",—,9706946
"A70MT COATING PAINT (1 LTR CAN),RTV-1200 RED PRIMER (309 ML CAN),RT622A/B(RTV-2) SILICON RUBBER COM",—,9706932
I5 AIO WITH Graphics Card: 2GB Dedicated,—,9706858
DI ETHANOL AMINE (DEA),—,9703820
"RILG-416-8 PROTECTION TUBE,RILG-425-8 PROTECTION TUBE,RILG-435-8 PROTECTION TUBE",—,9684349
"Faculty Table,Computer Table,High Back Revolving Chair,Visitor Chair Non-Revolving,Office Table Met",—,9707198
Truck Mounted Suction Machine (V2),—,9707064
Procurement of Blazers,—,9707012
Trasfection Reagent,—,9706988
TUBELESS TYRE WITH RUN FLAT SYSTEM & WHEEL RIM AS PER SPECIFICATION NO. VFJ/SP/TSS/RFS/01/MPV (ARMY,—,9694367
70 sqmm Copper Welding cable,—,9691384
"TABLE TENNIS TABLE,FUSS BALL,CRICKET-BAT,CRICKET- STUMP,CRICKET-CONES,HANDBALL POST,HANDBALL NET,VO",—,9654693
"Panel Cooling Fan,Cooling Fan",—,9704010
"200 micro L Universal Fit Filter Tips,1000 micro L Universal Fit Filter Tip,Sterile disposable sero",—,9706300
Flip chair,—,9706557
"Camera,NVR,Hard Disk,Switch,9U Rack,18U Rack,6 KVA Online UPS,Cable,Cat6 UTP,Patch Cord,Laying Char",—,9699578
"4 Inch RCC Concrete with Chemical Mix,PVC Flooring 6mm,Moveable Badminton Pole,Badminton Net,LED Li",—,9630918
"Dome Camera,Bullet Type Camera,31 Channel VMS License,Central storage Server,PCWorkstation,LED Moni",—,9704922
STL. SPRING WASHER SIZE-M 6. FINISHE. T. OF 15 MICRON COATING OF TIN (E. T. ) GRADE Sn 15C OF: 1359,—,9749625
934HS03016 AIR COOLED OIL COOLER (BH35-2 EV),—,9754998
965PD02032 Propeller shaft assembly,—,9755023
"White Cement,Non Skid Floor Tiles Glossy 600mm x 600mm x 8 mm Color Light Brown oblique Cream,Powde",—,9719747
"Supply of 14-FV-7916,Supply of 14-FV-7917",—,9722021
FRP Bench,—,9761457
"Twister - Outdoor Gym Equipment,Chest  Press - Outdoor Gym Equipments,Leg  Press - Outdoor Gym Equi",—,9761442
"LV7 MARUTI 15100M830A1,LV7 TMB 2786-0798-9916,LV7 MARUTI 54100M70A10,LV7 TATA L01402000041,LV7 TMB",—,9725202
"SOCKET 6A,COPPER WIRE 1.5MM 1CORE PER COIL 90MTR,COPPER WIRE 1MM 1CORE PER COIL 90MTR,COPPER WIRE 2",—,9758295
"SUPPLY OF 415V CABLES FOR BITUMEN TANK PROJECT1,SUPPLY OF 415V CABLES FOR BITUMEN TANK PROJECT2,SUP",—,9756795
Video Conferencing Setup,—,9738648
"Non Modular Piano Type Domestic Electrical Switches ISI Marked To IS 3854,Miniature Circuit Breaker",—,9706761
Poker or AWL as per IS 10375,—,9747998
"Self Ballasted LED Lamps (LED Bulb) (V3) Conforming to IS 16102 (Part 2) (Under BIS Scheme - II),LE",—,9706630
"ITEM 1A,1B,1C,ITEM 2 A,2B,2C,ITEM 3 A,3B,3C,ITEM 4A,4B,4C",—,9760061
"Seal Part No six zero two nine six nine four dash zero zero two for Sweeping machine,Seal Part No n",—,9758603
Supply of Fixture,—,9623094
Polished condensate booster pump BPCL Bina,—,9594118
Sterile Connecting Device,—,9197232
DCU Programmer,—,9728160
Plant Growth Chamber,—,9409574
COLLAR /432.40. 047-4,—,9546712
"COLLAR /432.40. 037-2,COLLAR /432.40. 127-2,COLLAR /432.40. 143-2",—,9509508
"JHANOR_M9416081025N,Faridabad_M9416310020,Faridabad_M9416224820N,Faridabad_M9416399029,Barauni_M941",—,9620952
Second Hand Empty Gunny Bags(V2),—,9784427
"M9414216007N,M9414216007N,M9414216006N",—,9763523
"Material Code: W90311938035 FIRE RESISTANT FLUID ( TRIXYLENYL PHOSPHATE (TXP) , CAS NUMBER 25155-23",—,9731512
"Ammonia solution 25%,n- Hexane AR Grade,HC TRI SODIUM PHOSPHATE P? O 5%",—,9677736
K9-T90S-FF-155-59-233SB (NEW CYLINDER) CYLINDER,—,9687798
Mini Truck-700075142_ M6500000137,—,9570324
"ACTIVE LED, 165 INCH",—,9649066
"Angiography and DSA Lab Equipment, Single Plane (Cath Lab)",—,9390417
"1200013969 MIXER GRINDER 5LTR,2200005812 MICROWAVE OVEN CONVECTION TYPE 30 TO 35LT,2200007877 LED T",—,9681929
Automated Real Time Micro PCR Machine,—,9729807
"LIME ( HYDRATED),Inhibited Sulphamic Acid",—,9725199
"High end A4 Colour Laser Multifunction Printers,High end AIO with 27inch display",—,9672524
"Screw type air compressor 1,Screw type air compressor 2,Air dryer 1,Air dryer 2,SITC,SITC",—,9670549
POTASSIUM NITRATE - FREE FLOWING TO BOFORS SPECIFICATION NO. W10-28-1,—,9672629
Automated Blood Culture System,—,9672557
Digital Rockwell Hardness Testing Machine,—,9665399
"FULLY ASSEMBLED ESR COPPER MOULD 1000 MM DIA FOR ESR, AS PER MSF DRAWING NO. (ESR-(N) -031, SHEET 1",—,9673021
"Supply, Installation & Commissioning of CSD",—,9601324
"SHAFT WITH GEARS ASSLY AROTO PUMP,ROTOR ASSLY FOR AROTO PUMP 2 inch x2 inch,BEARING HSG LS 12 NBC F",—,9756755
RU9703101143 AIR PRESSURIZATION EQUIPMENT WITHOUT AIR COMPRESSOR Drg No: 310025000013 R-00,—,9678013
AUTOMATIC GRASS CUTTING MACHINE,—,9679473
"TLMW62707736,TLMW62709305,TLMW62709313,TLMW62709330,TLMW62709348,TLMW62709356,TLMW62709445,TLMW6270",—,9735344
"VZ9700004414 SO 8136 1st Boiler,VZ9700004406 SO 8136 1st Boiler,VZ9700004414 SO 8194 2nd Boiler,VZ9",—,9673681
"Interactive Panels with CPU,Television (V3)",—,9671971
"Thermocouple -K-type- with Thermowell- SS316-446-A182 F316-1.5 Inch300 RF,Thermocouple -K-type- wit",—,9696453
"AI Tracking Camera with thermal imager and LRF, wireless transmitter and controller",—,9731437
"M4719991621,M4719991622,M4719991623,M1826190740,M4726126432,M4726126425NN,M4745990204,M4745990205,M",—,9740223
"PR_ 100277862_ M2290140271_ CHAIN PULLEY BLOCK, MS, IS2062-B, 5T, 10M_ Item-10_ Schedule-1,PR_ 1002",—,9620963
"SIGHT GLASS TB OD155 THK 15MM VPR HD,DEMIS PAD UNS S32750 VPR HD ZLD,SIGHT GLASS TB OD250 THK 15MM",—,9735006
UPGRADATION OF RAIL INMOTION WEIGH BRIDGES TO WHEEL WISE MEASUREMENT AT MGMY AND CDY,—,9636208
"Supply and Installation of German Hanger at Patratu, Ramgarh, Jharkhand",—,9721236
"MASS FLOW METER - Line size 3 Inch Flange rating 300 RF, PFO or FO,MASS FLOW METER - Line size 4Inc",—,9747932
"AAA235300330,AAA222300060,AAA222300124,AAA222300230,AAA222300515,AVD222300973,AAA222301210,AAA22230",—,9719363
"60310009920150,60310009920157,60310009920151,60310009920158,60310009915471,60310009920153",—,9794737
"Saree with Blouse-5 each 5.5m,Peticoat-5 Matching with saree colour,Chunari 2.25m,Pant Fabric 1.20m",—,9731219
"2100001633 ANGLE GRINDER MACHINE AG4 4,2100000673 HEAVY DUTY ANGLE GRINDER 5,2100000672 ANGLE GRIND",—,9631982
"FF7212353159,FF7216403177,FF7215503097,FF7211000201,FF7211211105,FF7210161180,FF7216403134,FF721640",—,9745418
953EGB0422 Rev 5 WIRE HARNESS KIT,—,9768522
Steel Tubes for Idlers for Belt Conveyors as per IS 9295,—,9789509
Solution Rust Removing,—,9791808
Quick Lime,—,9794682
Heavy duty longspan storage System,—,9689537
"FABRICATION AND SUPPLY OF TOOLS - C423LCA-485-01F 3D 160MT 010 000,FABRICATION AND SUPPLY OF TOOLS",—,9794676
"Thermocouple cable - 2P, Kx type, 1.31 mm²,Thermocouple cable - 6P, Kx type, 1.31 mm²,Thermocoupl",—,9780896
"FF1011096072 HEAVY DUTY ERW PIPE AS PER IS: 1239 SIZE: NB 2"",FF1011096056 HEAVY DUTY ERW PIPE AS PE",—,9792670
Fermentor,—,9688114
Modular Road Traffic Calming System with Complete Installation,—,9719863
"Single Use Sterile Hypodermic Syringes for Human Use Conforming to IS 10258 (Part 1),Single Use Ste",—,9689014
Hydrogen Gas Generator,—,9739658
"Bitumen Emulsions such as SS 1 or CRS 1 or Cutback Asphalt as per SOQR ITEM No. 1,Bitumen Emulsions",—,9741040
"PLUG 2PM G 22 B 4 SCH 3E2, GEO. 364.140 TY",—,9740949
"MTR AIR STARTING DG SET CUMMINS 3026797,HARNESS WIRING PN 4053889 CUMMINS",—,9740384
"ET4072B-AB31801406-01-01,ET4072B-AB31801406-01-03,ET4072B-AB31801406-42,ET4072B-AB31801506-14-3,ET4",—,9490568
"SUPPLY OF UGD PLC BASED CONTROL SYSTEM,UEJ PLC BASED CONTROL SYSTEM,UQR PLC BASED CONTROL SYSTEM,UK",—,9446642
"ITEM_ 10_ M4755016387_ 100279851,ITEM_ 20_ M4755036018_ 100279851,ITEM_ 30_ M4755016117_ 100279851,",—,9735201
"CONVEYOR BELT 1400MM 4 M24 8 4 EP 630,CONVEYOR BELT 1200 M 4 HR 8 4 EP 630,CONVEYOR BELT 1200 M 4 H",—,9703987
"RETRO- REFLECTIVE LIGHT BARRIER WITH POLARISATION FILTER & REFLECTOR, 10-30 V DC, 100 MA, 500 HZ SW",—,9704283
EXTERIOR AND INTERIOR WALL PAINTING,—,9704731
Single Aviation obstruction luminaire(NLCIL),—,9706607
Power Supply Module for Tejas Switch,—,9513689
"300127652,300127645,300129403,300129402,300132923,300129404,300150223,300127653,300122281,300123018",—,9708085
"Dual labelled probe at 50 nmol scale,Dual labelled probe at 50 nmol scale,Oligonucleotide primers f",—,9684670
"Product 1,Product 2,Product 3,Product 4,Product 5",—,9697272
"Supply of medicines of branded make of standard firm through local purchase for project hospital,",—,9735180
"Burette Stand,Burette A Class 50 Ml A Class,Burette Amber A Class 50 Ml A class,Conical Flask 250 M",—,9735137
Billet Turning Lathe on Turnkey Basis,—,9369018
"Whole Chickpeas,Whole Barely,Sorghum,Alfalfa,Black Cumin,Plain Salt",—,9720327
Automatic Abel Flash Point Tester,—,9737620
"12 core Single mode Armored OFC Cable,HDPE pipe PLB type 40mm,24 Port Managed Ethernet Switch with",—,9741267
